	geo_value	signal	time_value	issue	lag	missing_value	missing_stderr	missing_sample_size	value	stderr	sample_size	geo_type	data_source
0	us	confirmed_7dav_incidence_num	2022-06-04	2022-06-09	5	0	5	5	80626.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-05	2022-06-09	4	0	5	5	82012.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-06	2022-06-11	5	0	5	5	95873.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-07	2022-06-11	4	0	5	5	91848.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-08	2022-06-11	3	0	5	5	92069.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-09	2022-06-11	2	0	5	5	87788.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-10	2022-06-15	5	0	5	5	92661.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-11	2022-06-16	5	0	5	5	92999.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-12	2022-06-17	5	0	5	5	101184.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-13	2022-06-18	5	0	5	5	90453.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-14	2022-06-19	5	0	5	5	93588.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-15	2022-06-22	7	0	5	5	100211.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-16	2022-06-23	7	0	5	5	105714.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-17	2022-06-24	7	0	5	5	102836.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-18	2022-12-16	181	0	5	5	114763.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-19	2022-12-16	180	0	5	5	107116.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-20	2022-12-16	179	0	5	5	103359.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-21	2022-12-16	178	0	5	5	107371.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-22	2022-12-16	177	0	5	5	102314.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-23	2022-12-16	176	0	5	5	101550.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-24	2022-12-16	175	0	5	5	103316.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-25	2022-12-16	174	0	5	5	93395.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-26	2022-12-16	173	0	5	5	95090.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-27	2022-12-16	172	0	5	5	100115.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-28	2022-12-16	171	0	5	5	95330.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-29	2022-12-16	170	0	5	5	103981.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-06-30	2022-12-16	169	0	5	5	108745.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-01	2022-12-16	168	0	5	5	104825.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-02	2022-12-16	167	0	5	5	103842.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-03	2022-12-16	166	0	5	5	102629.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-04	2022-12-16	165	0	5	5	96566.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-05	2022-12-16	164	0	5	5	103898.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-06	2022-12-16	163	0	5	5	97173.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-07	2022-12-16	162	0	5	5	98470.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-08	2022-12-16	161	0	5	5	100171.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-09	2022-12-16	160	0	5	5	102693.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-10	2022-12-16	159	0	5	5	101448.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-11	2022-12-16	158	0	5	5	112738.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-12	2022-12-16	157	0	5	5	107018.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-13	2022-12-16	156	0	5	5	104036.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-14	2022-12-16	155	0	5	5	112451.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-15	2022-12-16	154	0	5	5	108603.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-16	2022-12-16	153	0	5	5	107181.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-17	2022-12-16	152	0	5	5	110161.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-18	2022-12-16	151	0	5	5	112322.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-19	2022-12-16	150	0	5	5	118084.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-20	2022-12-16	149	0	5	5	121976.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-21	2022-12-16	148	0	5	5	112730.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-22	2022-12-16	147	0	5	5	120919.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-23	2022-12-16	146	0	5	5	119207.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-24	2022-12-16	145	0	5	5	116787.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-25	2022-12-16	144	0	5	5	117400.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-26	2022-12-16	143	0	5	5	110012.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-27	2022-12-16	142	0	5	5	121091.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-28	2022-12-16	141	0	5	5	120045.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-29	2022-12-16	140	0	5	5	114823.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-30	2022-12-16	139	0	5	5	114804.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-07-31	2022-12-16	138	0	5	5	114305.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-01	2022-12-16	137	0	5	5	111029.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-02	2022-12-16	136	0	5	5	113962.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-03	2022-12-16	135	0	5	5	101891.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-04	2022-12-16	134	0	5	5	102135.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-05	2022-12-16	133	0	5	5	103640.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-06	2022-12-16	132	0	5	5	102788.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-07	2022-12-16	131	0	5	5	102111.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-08	2022-12-16	130	0	5	5	95345.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-09	2022-12-16	129	0	5	5	98739.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-10	2022-12-16	128	0	5	5	95155.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-11	2022-12-16	127	0	5	5	93269.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-12	2022-12-16	126	0	5	5	91463.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-13	2022-12-16	125	0	5	5	91043.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-14	2022-09-08	25	0	5	5	90534.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-15	2022-09-08	24	0	5	5	98843.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-16	2022-09-08	23	0	5	5	95155.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-17	2022-09-08	22	0	5	5	91351.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-18	2022-09-08	21	0	5	5	89446.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-19	2022-09-08	20	0	5	5	88851.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-20	2022-09-08	19	0	5	5	90053.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-21	2022-09-08	18	0	5	5	87783.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-22	2022-09-08	17	0	5	5	80436.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-23	2022-09-08	16	0	5	5	79908.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-24	2022-09-08	15	0	5	5	80455.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-25	2022-09-08	14	0	5	5	80384.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-26	2022-09-08	13	0	5	5	77083.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-27	2022-09-08	12	0	5	5	75355.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-28	2022-09-08	11	0	5	5	84937.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-29	2022-09-08	10	0	5	5	82210.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-30	2022-09-08	9	0	5	5	74482.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-08-31	2022-09-08	8	0	5	5	76946.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-01	2022-09-08	7	0	5	5	75141.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-02	2022-09-08	6	0	5	5	70858.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-03	2022-09-08	5	0	5	5	69787.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-04	2022-09-08	4	0	5	5	61013.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-05	2022-09-14	9	0	5	5	64508.4285714			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-06	2022-09-14	8	0	5	5	72834.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-07	2022-09-14	7	0	5	5	70682.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-08	2022-09-14	6	0	5	5	68788.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-09	2022-09-14	5	0	5	5	68209.2857143			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-10	2022-09-16	6	0	5	5	70325.0			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-11	2022-09-17	6	0	5	5	72710.7142857			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-12	2022-09-17	5	0	5	5	58395.5714286			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-13	2022-09-17	4	0	5	5	52272.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-14	2022-09-17	3	0	5	5	42228.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-15	2022-09-21	6	0	5	5	46330.1428571			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-16	2022-09-22	6	0	5	5	45334.8571429			nation	usa-facts
0	us	confirmed_7dav_incidence_num	2022-09-17	2022-09-22	5	0	5	5	42626.1428571			nation	usa-facts
