usa_or_hhsregion	week_ending	variant	share	share_hi	share_lo	count_lt10	modeltype	time_interval	creation_date
USA	2021-06-05T00:00:00.000	B.1.1.7	0.5604215264320374	0.591988205909729	0.5284859538078308	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.617.2	0.1348002254962921	0.1689840108156204	0.105286031961441	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-05T00:00:00.000	Other	0.2982507348060608	0.3354282677173615	0.2629542052745819	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-12T00:00:00.000	AY.1	0.0003837025142274797	0.0013496846659109	4.995136623620056e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-12T00:00:00.000	AY.2	0.007267948240041733	0.01734341122210026	0.00224814866669476	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-12T00:00:00.000	B.1.1.7	0.4606814682483673	0.4931357204914093	0.428473949432373	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-12T00:00:00.000	B.1.617.2	0.2549099922180176	0.301679939031601	0.2119781374931335	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-12T00:00:00.000	Other	0.2767568826675415	0.3096137940883636	0.2455993145704269	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-19T00:00:00.000	AY.1	0.001039518625475466	0.002677817363291979	0.0002794569008983672	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-19T00:00:00.000	AY.2	0.01354696042835712	0.02263995446264744	0.007418737281113863	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.1.7	0.3919564485549927	0.432438462972641	0.3525502979755402	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.617.2	0.3571504950523376	0.4159894287586212	0.3013361096382141	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-19T00:00:00.000	Other	0.2363065630197525	0.2705231010913849	0.2044564485549927	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-26T00:00:00.000	AY.1	0.0007107738638296723	0.001850413391366601	0.0001871682616183534	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-26T00:00:00.000	AY.2	0.01357138622552156	0.02194163016974926	0.007778558880090714	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-26T00:00:00.000	B.1.1.7	0.2611871957778931	0.2972533702850342	0.2273647636175156	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-26T00:00:00.000	B.1.617.2	0.5238744616508484	0.5771188139915466	0.4702245891094208	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-26T00:00:00.000	Other	0.2006561756134033	0.2374866306781769	0.1672322452068329	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-03T00:00:00.000	AY.1	0.001089626108296216	0.002613685792312026	0.0003360086702741683	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-03T00:00:00.000	AY.2	0.01206494588404894	0.01953922212123871	0.006901720073074102	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-03T00:00:00.000	B.1.1.7	0.1604278236627579	0.181952640414238	0.140512153506279	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-03T00:00:00.000	B.1.617.2	0.6813971996307373	0.7152503132820129	0.6460561156272888	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-03T00:00:00.000	Other	0.1450204253196716	0.1672845184803009	0.1246840357780457	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-10T00:00:00.000	AY.1	0.001346916193142533	0.002939830301329494	0.0004914416349492967	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-10T00:00:00.000	AY.2	0.009617031551897526	0.01493517030030489	0.005821411497890949	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-10T00:00:00.000	B.1.1.7	0.08250742405653	0.09485471248626709	0.07129662483930588	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-10T00:00:00.000	B.1.617.2	0.8080116510391235	0.8299869894981384	0.7845086455345154	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-10T00:00:00.000	Other	0.09851698577404022	0.1170035228133202	0.08207099884748459	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-17T00:00:00.000	AY.1	0.0006767691229470074	0.00123311229981482	0.0003289195010438561	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-17T00:00:00.000	AY.2	0.006399118341505527	0.009598095901310444	0.0040543875657022	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-17T00:00:00.000	B.1.1.7	0.04714833945035934	0.05485926941037178	0.04023675620555878	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-17T00:00:00.000	B.1.617.2	0.8667904734611511	0.8838582038879395	0.8482241034507751	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-17T00:00:00.000	Other	0.07898527383804321	0.0966375544667244	0.06365404278039932	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-24T00:00:00.000	AY.1	0.000903598964214325	0.001675811130553484	0.0004277568077668548	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-24T00:00:00.000	AY.2	0.006014462560415268	0.008164762519299984	0.004310461226850748	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-24T00:00:00.000	B.1.1.7	0.02088388241827488	0.02493662759661674	0.01733219437301159	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-24T00:00:00.000	B.1.617.2	0.9362092614173889	0.9440940618515015	0.9275841116905212	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-24T00:00:00.000	Other	0.03598880767822266	0.04217167943716049	0.03048310056328773	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-31T00:00:00.000	AY.1	0.001347881043329835	0.002199135487899184	0.0007653344655409455	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-31T00:00:00.000	AY.2	0.003486871253699064	0.004728440195322037	0.002502704970538616	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-31T00:00:00.000	B.1.1.7	0.01109662279486656	0.0129768019542098	0.009424827992916107	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-31T00:00:00.000	B.1.617.2	0.9594003558158875	0.9660024046897888	0.9519343376159668	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-07-31T00:00:00.000	Other	0.0246682558208704	0.03176992014050484	0.01878641918301582	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-07T00:00:00.000	AY.1	0.001725413254462183	0.002738130744546652	0.001016672933474183	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-07T00:00:00.000	AY.2	0.002500291215255857	0.003635812317952514	0.001648283796384931	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-07T00:00:00.000	B.1.1.7	0.006772249937057495	0.009400168433785439	0.004725127015262842	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-07T00:00:00.000	B.1.617.2	0.9592876434326172	0.9679175019264221	0.9491317272186279	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-07T00:00:00.000	Other	0.02971438318490982	0.04030566290020943	0.02127228491008282	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-14T00:00:00.000	AY.1	0.001757630961947143	0.002974958391860127	0.0009488487266935408	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-14T00:00:00.000	AY.2	0.002047786954790354	0.003063427982851863	0.001302697812207043	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-14T00:00:00.000	B.1.1.7	0.003438100218772888	0.005022185388952494	0.002253466518595815	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-14T00:00:00.000	B.1.617.2	0.9824535250663757	0.9860138297080994	0.9782763719558716	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-14T00:00:00.000	Other	0.01030294597148895	0.01416940242052078	0.007266870234161615	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-21T00:00:00.000	AY.1	0.0008982049766927958	0.001788964727893472	0.0003810847119893879	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-21T00:00:00.000	AY.2	0.001108147669583559	0.00190475769340992	0.0005855929339304566	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-21T00:00:00.000	B.1.1.7	0.001178707578219473	0.001785970409400761	0.0007378071895800531	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-21T00:00:00.000	B.1.617.2	0.9834306240081787	0.988993227481842	0.9760873913764954	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-21T00:00:00.000	Other	0.01338434591889381	0.02110328525304794	0.007934898138046265	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-28T00:00:00.000	AY.1	0.001096176798455417	0.002210072707384825	0.0004560930246952921	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-28T00:00:00.000	AY.2	0.0008733402355574071	0.001550049404613674	0.0004409585380926728	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-28T00:00:00.000	B.1.1.7	0.0006939095328561962	0.001075229258276522	0.000421988166635856	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-28T00:00:00.000	B.1.617.2	0.9772754907608032	0.9846110343933105	0.9677266478538513	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-08-28T00:00:00.000	Other	0.020061070099473	0.03010570257902145	0.01267354935407639	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-04T00:00:00.000	AY.1	0.0008758886251598597	0.001705452217720449	0.0003850415232591331	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-04T00:00:00.000	AY.2	0.001051621045917273	0.001690760022029281	0.0006090736715123057	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-04T00:00:00.000	B.1.1.7	0.0007116125780157745	0.001224852749146521	0.0003753649070858955	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-04T00:00:00.000	B.1.617.2	0.9855009913444519	0.9900096654891968	0.9796801805496216	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-04T00:00:00.000	Other	0.01185991149395704	0.01796714775264263	0.007411836180835962	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-11T00:00:00.000	AY.1	0.001214533229358494	0.001760473940521479	0.0008040003012865782	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-11T00:00:00.000	AY.2	0.0006305049755610526	0.001575426664203405	0.0001800346071831882	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-11T00:00:00.000	B.1.1.7	0.00008704141509952024	0.0002332915173610672	2.162171767849941e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-11T00:00:00.000	B.1.617.2	0.9872584342956543	0.9910154938697815	0.9824762344360352	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-11T00:00:00.000	Other	0.0108095146715641	0.01602957583963871	0.006944227032363415	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-18T00:00:00.000	AY.1	0.0009297727956436574	0.001568483421579003	0.0005043859127908945	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-18T00:00:00.000	AY.2	0.0006193052395246923	0.001097210682928562	0.000313528289552778	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-18T00:00:00.000	B.1.1.7	0.0002251515397801995	0.0005112556391395628	7.675784581806511e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-18T00:00:00.000	B.1.617.2	0.983875572681427	0.988853931427002	0.9774646759033203	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-18T00:00:00.000	Other	0.0143502214923501	0.0209850650280714	0.009378544986248016	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-25T00:00:00.000	AY.1	0.0006406251923181117	0.001158467843197286	0.0003148271352984011	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-25T00:00:00.000	AY.2	0.000198469395400025	0.0004225995799060911	7.557367644039914e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-25T00:00:00.000	B.1.1.7	0.0001099036890082061	0.0004138694202993065	1.180792150989873e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-25T00:00:00.000	B.1.617.2	0.9845482707023621	0.9891972541809082	0.978603184223175	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-09-25T00:00:00.000	Other	0.01450272649526596	0.0205552875995636	0.009855324402451515	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-02T00:00:00.000	AY.1	0.001221600570715964	0.001900148461572826	0.0007391241961158812	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-02T00:00:00.000	AY.2	0.0001611009065527469	0.0004640455008484423	3.430171636864543e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-02T00:00:00.000	B.1.1.7	0		NULL	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-02T00:00:00.000	B.1.617.2	0.9854888916015625	0.9902999401092529	0.9791581630706787	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-02T00:00:00.000	Other	0.01312841754406691	0.01945937238633633	0.00843589473515749	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-09T00:00:00.000	AY.1	0.0009497185819782317	0.002335720928385854	0.0002794496831484139	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-09T00:00:00.000	AY.2	0.00005179080835659988	0.0002540906134527177	2.25428902922431e-06	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-09T00:00:00.000	B.1.1.7	0		NULL	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-09T00:00:00.000	B.1.617.2	0.9876484274864197	0.9920364022254944	0.9817389845848083	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-09T00:00:00.000	Other	0.01135008037090302	0.01729219406843185	0.007042145822197199	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-16T00:00:00.000	AY.1	0.0003639164788182825	0.001795271993614733	1.545985287521034e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-16T00:00:00.000	AY.2	0.000617754936683923	0.002789510181173682	3.66448366548866e-05	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-16T00:00:00.000	B.1.1.7	0		NULL	1	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-16T00:00:00.000	B.1.617.2	0.9831687808036804	0.9907832741737366	0.9718888401985168	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-10-16T00:00:00.000	Other	0.01584956981241703	0.0271308533847332	0.008385895751416683	0	weighted	weekly	2021-11-02T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.1.7	0.6552789807319641	0.7057057023048401	0.6036036014556885	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	P.1	0.1156301945447922	0.1531531512737274	0.0810810774564743	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.617.2	0.09939023852348328	0.1351351290941238	0.06606606394052505	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.526	0.03984636068344116	0.06306306272745132	0.02102102153003216	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.526.1	0.01816746033728123	0.03303303197026253	0.006006006151437759	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.526.2	0.01942569948732853	0.03603603690862656	0.006006006151437759	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1	0.004478746093809605	0.01201201230287552	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.1.519	0.003995044156908989	0.01201201230287552	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.351	0.004867893178015947	0.0150150153785944	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.429	0.002620633924379945	0.009009009227156639	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.427	0.001300188945606351	0.006006006151437759	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.617.1	0.001668151002377272	0.006006006151437759	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.525	0.001170307979919016	0.006006006151437759	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.2	0.0005058639799244702	0.00300300307571888	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	P.2	0.00003669999932753853	0.00300300307571888	0	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-05T00:00:00.000	Other	0.03161751851439476	0.06306306272745132	0.009009009227156639	NULL	smoothed	biweekly	2021-06-15T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.1.7	0.4779084026813507	0.5309734344482422	0.4247787594795227	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.617.2	0.261031448841095	0.3097345232963562	0.2153392285108566	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	P.1	0.1450551897287369	0.1828908622264862	0.1091445460915565	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.526	0.05708065256476402	0.08259586989879608	0.03244837746024132	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1	0.008345015347003937	0.02064896747469902	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.1.519	0.001575964968651533	0.005899704992771149	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.429	0.0009584460058249533	0.005899704992771149	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.351	0.003152780001983047	0.008849558420479298	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.427	0.0005361749790608883	0.002949852962046862	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.525	0.0007648100145161152	0.005899704992771149	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.2	0.00007439999899361283	0.002949852962046862	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.617.1	0.0005063600256107748	0.002949852962046862	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	P.2	0.000007210000148916151	0.002949852962046862	0	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-06-19T00:00:00.000	Other	0.04300310835242271	0.07669616490602493	0.01769911497831345	NULL	smoothed	biweekly	2021-06-29T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1	0.05113919824361801	0.05995391681790352	0.04356041178107262	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.1	0.01413269620388746	0.01817935518920422	0.01097673736512661	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.1.519	0.01594091393053532	0.0216931477189064	0.01169572956860065	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.1.7	0.01188839506357908	0.0210072286427021	0.006700778845697641	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.2	0.4029869139194489	0.4680132865905762	0.3412007093429565	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.351	0.0006394382799044251	0.001886816578917205	0.0002165254263672978	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.427	0.03270421549677849	0.06648103147745132	0.01579787209630013	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.429	0.08409980684518814	0.1969739347696304	0.03323055058717728	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.525	0.0005298501928336918	0.001933295978233218	0.0001450657146051526	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.526	0.00549682229757309	0.01282816287130117	0.002345414133742452	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.526.1	0.001437549362890422	0.003039931878447533	0.0006792253698222339	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.526.2	0.004008785355836153	0.01438970398157835	0.001108373980969191	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.596	0.08822400122880936	0.1143396869301796	0.06761784106492996	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.617.1	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.617.2	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	B.1.617.3	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	P.1	0.0004669517220463604	0.0021884860470891	9.949727245839313e-05	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	P.2	0.004392608068883419	0.008038590662181377	0.002396302297711372	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-01-30T00:00:00.000	Other	0.2819118499755859	0.3266924917697906	0.2410717010498047	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1	0.0430203415453434	0.05718455091118813	0.03224451839923859	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.1	0.01112940814346075	0.01528288330882788	0.008095455355942249	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.1.519	0.03110112436115742	0.04361479729413986	0.02209484577178955	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.1.7	0.04469144344329834	0.06863713264465332	0.02884108200669289	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.2	0.3959902822971344	0.460454523563385	0.3349483907222748	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.351	0.002064875792711973	0.005285060964524746	0.0008051597978919744	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.427	0.0379742868244648	0.07493220269680023	0.01887279748916626	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.429	0.1005286425352097	0.1985333412885666	0.04800554364919662	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.525	0.000956558040343225	0.001659566885791719	0.0005511862691491842	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.526	0.01514067500829697	0.03103007376194	0.0073261559009552	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.526.1	0.004067393951117992	0.007424979936331511	0.002224709838628769	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.526.2	0.005039391573518515	0.0138764102011919	0.001819732715375721	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.596	0.07052171230316162	0.09136239439249039	0.05415168032050133	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.617.1	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.617.2	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	B.1.617.3	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	P.1	0.0002521538117434829	0.0009582769707776606	6.631532596657053e-05	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	P.2	0.007623315323144197	0.01373543217778206	0.004219387657940388	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-13T00:00:00.000	Other	0.2298983931541443	0.2580597102642059	0.2039653956890106	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1	0.04174121469259262	0.05107567831873894	0.03405147790908813	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.1	0.01849667355418205	0.02549222484230995	0.01339444983750582	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.1.519	0.03818443790078163	0.05474797263741493	0.02649161778390408	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.1.7	0.1139845252037048	0.1561245024204254	0.08211191743612289	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.2	0.3157550990581512	0.3642972409725189	0.2709245085716248	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.351	0.004599442705512047	0.008901655673980713	0.002371534937992692	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.427	0.04708491638302803	0.07878314703702927	0.02775613404810429	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.429	0.0959184318780899	0.151838630437851	0.05915650725364685	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.525	0.002456367714330554	0.003613246371969581	0.001669274410232902	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.526	0.03226735070347786	0.06292548030614853	0.01628665626049042	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.526.1	0.01228767167776823	0.02172870188951492	0.006919713225215673	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.526.2	0.01496528647840023	0.04450037702918053	0.004931588191539049	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.596	0.05784875899553299	0.07828406989574432	0.04250190779566765	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.617.1	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.617.2	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	B.1.617.3	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	P.1	0.000798779190517962	0.002202210715040565	0.0002894712961278856	0	weighted	biweekly	2021-05-18T00:00:00.000
